outbreak_category_id,sufferer,dead,district_id,created_at
1,41,1,3172070,2016-2-1
1,23,0,3328070,2016-1-1
1,20,0,3328070,2016-2-1
1,29,0,3172050,2016-1-1
1,20,0,3172050,2016-2-1
1,12,0,3172040,2016-1-1
1,9,0,3172040,2016-2-1
1,16,0,3172100,2016-1-1
1,9,0,3172100,2016-2-1
1,16,0,3172010,2016-1-1
1,16,0,3172010,2016-2-1
1,42,0,3172090,2016-1-1
1,14,1,3172090,2016-2-1
1,0,0,3101010,2016-1-1
1,0,0,3101010,2016-2-1
1,0,0,3101020,2016-1-1
1,0,0,3101020,2016-2-1
1,6,0,3173050,2017-1-1
1,3,0,3173050,2017-2-1
1,1,0,3173050,2017-3-1
1,0,0,3173050,2017-4-1
1,0,0,3173050,2017-5-1
1,2,0,3173050,2017-6-1
1,0,0,3173050,2017-7-1
1,1,0,3173050,2017-8-1
1,0,0,3173050,2017-9-1
1,1,0,3173050,2017-10-1
1,0,0,3173050,2017-11-1
1,2,0,3173050,2017-12-1
1,2,0,3173080,2017-1-1
1,2,0,3173080,2017-2-1
1,2,0,3173080,2017-3-1
1,0,0,3173080,2017-4-1
1,1,0,3173080,2017-5-1
1,1,0,3173080,2017-6-1
1,0,0,3173080,2017-7-1
1,0,0,3173080,2017-8-1
1,0,0,3173080,2017-9-1
1,1,0,3173080,2017-10-1
1,0,0,3173080,2017-11-1
1,0,0,3173080,2017-12-1
1,4,0,3173040,2017-1-1
1,0,0,3173040,2017-2-1
1,0,0,3173040,2017-3-1
1,4,0,3173040,2017-4-1
1,1,0,3173040,2017-5-1
1,3,0,3173040,2017-6-1
1,1,0,3173040,2017-7-1
1,1,0,3173040,2017-8-1
1,1,0,3173040,2017-9-1
1,0,0,3173040,2017-10-1
1,2,0,3173040,2017-11-1
1,0,0,3173040,2017-12-1
1,10,0,3173060,2017-1-1
1,4,0,3173060,2017-2-1
1,3,0,3173060,2017-3-1
1,2,0,3173060,2017-4-1
1,4,0,3173060,2017-5-1
1,6,0,3173060,2017-6-1
1,0,0,3173060,2017-7-1
1,3,0,3173060,2017-8-1
1,2,0,3173060,2017-9-1
1,0,0,3173060,2017-10-1
1,2,0,3173060,2017-11-1
1,4,0,3173060,2017-12-1
1,2,0,3173020,2017-1-1
1,0,0,3173020,2017-2-1
1,5,0,3173020,2017-3-1
1,3,0,3173020,2017-4-1
1,0,0,3173020,2017-5-1
1,3,0,3173020,2017-6-1
1,2,0,3173020,2017-7-1
1,1,0,3173020,2017-8-1
1,1,0,3173020,2017-9-1
1,2,0,3173020,2017-10-1
1,2,0,3173020,2017-11-1
1,0,0,3173020,2017-12-1
1,2,0,3173070,2017-1-1
1,2,0,3173070,2017-2-1
1,2,0,3173070,2017-3-1
1,2,0,3173070,2017-4-1
1,0,0,3173070,2017-5-1
1,1,0,3173070,2017-6-1
1,0,0,3173070,2017-7-1
1,0,0,3173070,2017-8-1
1,0,0,3173070,2017-9-1
1,0,0,3173070,2017-10-1
1,1,0,3173070,2017-11-1
1,0,0,3173070,2017-12-1
1,1,0,3173030,2017-1-1
1,1,0,3173030,2017-2-1
1,0,0,3173030,2017-3-1
1,0,0,3173030,2017-4-1
1,1,0,3173030,2017-5-1
1,0,0,3173030,2017-6-1
1,0,0,3173030,2017-7-1
1,1,0,3173030,2017-8-1
1,0,0,3173030,2017-9-1
1,1,0,3173030,2017-10-1
1,0,0,3173030,2017-11-1
1,0,0,3173030,2017-12-1
1,4,0,3173010,2017-1-1
1,0,0,3173010,2017-2-1
1,0,0,3173010,2017-3-1
1,2,0,3173010,2017-4-1
1,2,0,3173010,2017-5-1
1,0,0,3173010,2017-6-1
1,0,0,3173010,2017-7-1
1,0,0,3173010,2017-8-1
1,0,0,3173010,2017-9-1
1,0,0,3173010,2017-10-1
1,1,0,3173010,2017-11-1
1,2,0,3173010,2017-12-1
1,42,0,3175060,2017-1-1
1,22,0,3175060,2017-2-1
1,26,0,3175060,2017-3-1
1,29,0,3175060,2017-4-1
1,19,0,3175060,2017-5-1
1,5,0,3175060,2017-6-1
1,3,0,3175060,2017-7-1
1,0,0,3175060,2017-8-1
1,4,0,3175060,2017-9-1
1,20,0,3175060,2017-10-1
1,31,0,3175060,2017-11-1
1,5,0,3175060,2017-12-1
1,7,0,3175050,2017-1-1
1,8,0,3175050,2017-2-1
1,11,0,3175050,2017-3-1
1,2,0,3175050,2017-4-1
1,9,0,3175050,2017-5-1
1,3,0,3175050,2017-6-1
1,2,0,3175050,2017-7-1
1,1,0,3175050,2017-8-1
