outbreak_category_id,sufferer,dead,district_id,created_at
75fcc9a4-3e65-4e35-a208-c761155458c0,11,0,3174010,2024-01-31
75fcc9a4-3e65-4e35-a208-c761155458c0,1,0,3174070,2024-01-31
75fcc9a4-3e65-4e35-a208-c761155458c0,1,0,3174080,2024-01-31
75fcc9a4-3e65-4e35-a208-c761155458c0,5,0,3172050,2024-01-31
